GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,GetBrkInfoImpl,93,0,8,0,23,0,7,0,3,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,NatuurlijkPersoonResponse,332,0,12,0,102,0,34,0,28,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,RelatiesResponse,20,0,0,0,8,0,5,0,5,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,BrkInfoResponse,43,0,2,0,16,0,9,0,8,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,KadOnrndZkInfoRequest,38,0,0,0,17,0,11,0,11,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,BrkInfoRequest,78,0,0,0,32,0,19,0,19,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,NietNatuurlijkPersoonResponse,193,0,8,0,60,0,18,0,14,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,KadOnrndZkInfoResponse,495,0,16,0,151,0,52,0,44,0
BRMO distributie/brmo-soap,nl.b3p.brmo.soap.brk,HistorischeRelatieResponse,24,0,0,0,10,0,7,0,7,0
BRMO distributie/brmo-stufbg204,nl.b3p.brmo.stufbg204.util,StUFbg204Util,86,0,4,0,26,0,7,0,5,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,VBOVraag.VBOSUBGBR,17,0,0,0,7,0,5,0,5,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,KDOVraag,53,0,4,0,19,0,13,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRFund.AdresBuitenland3,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRFund.AdresBuitenland2,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,ADRFund.AdresBuitenland1,55,0,6,0,22,0,14,0,11,0
BRMO distributie/brmo-stufbg204,nl.egem.stuf.sector.bg._0204,BHVTabel,64,0,2,0,27,0,18,0,17,0
